Country Code,Country,Year,Series,System of trade,Value
70,Bosnia and Herzegovina,2010,Exports FOB (millions of US dollars),S,"4,803"
70,Bosnia and Herzegovina,2015,Exports FOB (millions of US dollars),S,"5,099"
70,Bosnia and Herzegovina,2018,Exports FOB (millions of US dollars),S,"7,182"
70,Bosnia and Herzegovina,2019,Exports FOB (millions of US dollars),S,"6,578"
70,Bosnia and Herzegovina,2020,Exports FOB (millions of US dollars),S,"6,149"
70,Bosnia and Herzegovina,1995,Balance imports/exports (millions of US dollars),S,-917
70,Bosnia and Herzegovina,2005,Balance imports/exports (millions of US dollars),S,"-4,665"
70,Bosnia and Herzegovina,2010,Balance imports/exports (millions of US dollars),S,"-4,420"
70,Bosnia and Herzegovina,2015,Balance imports/exports (millions of US dollars),S,"-3,895"
70,Bosnia and Herzegovina,2018,Balance imports/exports (millions of US dollars),S,"-4,447"
70,Bosnia and Herzegovina,2019,Balance imports/exports (millions of US dollars),S,"-4,581"
70,Bosnia and Herzegovina,2020,Balance imports/exports (millions of US dollars),S,"-3,719"
72,Botswana,2005,Imports CIF (millions of US dollars),G,"3,162"
72,Botswana,2010,Imports CIF (millions of US dollars),G,"5,657"
72,Botswana,2015,Imports CIF (millions of US dollars),G,"8,048"
72,Botswana,2018,Imports CIF (millions of US dollars),G,"5,921"
72,Botswana,2019,Imports CIF (millions of US dollars),G,"6,559"
72,Botswana,2020,Imports CIF (millions of US dollars),G,"6,503"
72,Botswana,2005,Exports FOB (millions of US dollars),G,"4,431"
72,Botswana,2010,Exports FOB (millions of US dollars),G,"4,693"
72,Botswana,2015,Exports FOB (millions of US dollars),G,"6,330"
72,Botswana,2018,Exports FOB (millions of US dollars),G,"6,122"
72,Botswana,2019,Exports FOB (millions of US dollars),G,"5,238"
72,Botswana,2020,Exports FOB (millions of US dollars),G,"4,256"
72,Botswana,2005,Balance imports/exports (millions of US dollars),G,"1,268"
72,Botswana,2010,Balance imports/exports (millions of US dollars),G,-964
72,Botswana,2015,Balance imports/exports (millions of US dollars),G,"-1,718"
72,Botswana,2018,Balance imports/exports (millions of US dollars),G,201
72,Botswana,2019,Balance imports/exports (millions of US dollars),G,"-1,320"
72,Botswana,2020,Balance imports/exports (millions of US dollars),G,"-2,247"
76,Brazil,1995,Imports CIF (millions of US dollars),G,"53,734"
76,Brazil,2005,Imports CIF (millions of US dollars),G,"73,600"
76,Brazil,2010,Imports CIF (millions of US dollars),G,"181,768"
76,Brazil,2015,Imports CIF (millions of US dollars),G,"171,446"
76,Brazil,2018,Imports CIF (millions of US dollars),G,"192,840"
76,Brazil,2019,Imports CIF (millions of US dollars),G,"193,162"
76,Brazil,2020,Imports CIF (millions of US dollars),G,"166,336"
76,Brazil,1995,Exports FOB (millions of US dollars),G,"46,505"
76,Brazil,2005,Exports FOB (millions of US dollars),G,"118,529"
76,Brazil,2010,Exports FOB (millions of US dollars),G,"201,915"
76,Brazil,2015,Exports FOB (millions of US dollars),G,"191,127"
76,Brazil,2018,Exports FOB (millions of US dollars),G,"231,890"
76,Brazil,2019,Exports FOB (millions of US dollars),G,"221,127"
76,Brazil,2020,Exports FOB (millions of US dollars),G,"209,180"
76,Brazil,1995,Balance imports/exports (millions of US dollars),G,"-7,229"
76,Brazil,2005,Balance imports/exports (millions of US dollars),G,"44,928"
76,Brazil,2010,Balance imports/exports (millions of US dollars),G,"20,147"
76,Brazil,2015,Balance imports/exports (millions of US dollars),G,"19,681"
76,Brazil,2018,Balance imports/exports (millions of US dollars),G,"39,049"
76,Brazil,2019,Balance imports/exports (millions of US dollars),G,"27,965"
76,Brazil,2020,Balance imports/exports (millions of US dollars),G,"42,844"
92,British Virgin Islands,1995,Imports CIF (millions of US dollars),G,122
92,British Virgin Islands,2005,Imports CIF (millions of US dollars),G,227
92,British Virgin Islands,2010,Imports CIF (millions of US dollars),G,313
92,British Virgin Islands,2015,Imports CIF (millions of US dollars),G,430
92,British Virgin Islands,2018,Imports CIF (millions of US dollars),G,520
92,British Virgin Islands,2019,Imports CIF (millions of US dollars),G,554
92,British Virgin Islands,2020,Imports CIF (millions of US dollars),G,505
92,British Virgin Islands,1995,Exports FOB (millions of US dollars),G,11
92,British Virgin Islands,2005,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,2010,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,2015,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,2018,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,2019,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,2020,Exports FOB (millions of US dollars),G,0
92,British Virgin Islands,1995,Balance imports/exports (millions of US dollars),G,-110
92,British Virgin Islands,2005,Balance imports/exports (millions of US dollars),G,-226
92,British Virgin Islands,2010,Balance imports/exports (millions of US dollars),G,-313
92,British Virgin Islands,2015,Balance imports/exports (millions of US dollars),G,-430
92,British Virgin Islands,2018,Balance imports/exports (millions of US dollars),G,-520
92,British Virgin Islands,2019,Balance imports/exports (millions of US dollars),G,-554
92,British Virgin Islands,2020,Balance imports/exports (millions of US dollars),G,-505
96,Brunei Darussalam,1995,Imports CIF (millions of US dollars),S,"2,078"
96,Brunei Darussalam,2005,Imports CIF (millions of US dollars),S,"1,447"
96,Brunei Darussalam,2010,Imports CIF (millions of US dollars),S,"2,539"
96,Brunei Darussalam,2015,Imports CIF (millions of US dollars),S,"3,229"
96,Brunei Darussalam,2018,Imports CIF (millions of US dollars),S,"4,164"
96,Brunei Darussalam,2019,Imports CIF (millions of US dollars),S,"5,103"
96,Brunei Darussalam,2020,Imports CIF (millions of US dollars),S,"7,236"
96,Brunei Darussalam,1995,Exports FOB (millions of US dollars),S,"2,379"
96,Brunei Darussalam,2005,Exports FOB (millions of US dollars),S,"6,242"
96,Brunei Darussalam,2010,Exports FOB (millions of US dollars),S,"8,908"
96,Brunei Darussalam,2015,Exports FOB (millions of US dollars),S,"6,353"
96,Brunei Darussalam,2018,Exports FOB (millions of US dollars),S,"6,574"
96,Brunei Darussalam,2019,Exports FOB (millions of US dollars),S,"7,039"
96,Brunei Darussalam,2020,Exports FOB (millions of US dollars),S,"7,113"
96,Brunei Darussalam,1995,Balance imports/exports (millions of US dollars),S,301
96,Brunei Darussalam,2005,Balance imports/exports (millions of US dollars),S,"4,794"
96,Brunei Darussalam,2010,Balance imports/exports (millions of US dollars),S,"6,369"
96,Brunei Darussalam,2015,Balance imports/exports (millions of US dollars),S,"3,124"
96,Brunei Darussalam,2018,Balance imports/exports (millions of US dollars),S,"2,410"
96,Brunei Darussalam,2019,Balance imports/exports (millions of US dollars),S,"1,936"
96,Brunei Darussalam,2020,Balance imports/exports (millions of US dollars),S,-124
100,Bulgaria,1995,Imports CIF (millions of US dollars),S,"5,469"
100,Bulgaria,2005,Imports CIF (millions of US dollars),S,"18,162"
100,Bulgaria,2010,Imports CIF (millions of US dollars),S,"25,360"
100,Bulgaria,2015,Imports CIF (millions of US dollars),S,"29,265"
100,Bulgaria,2018,Imports CIF (millions of US dollars),S,"37,928"
100,Bulgaria,2019,Imports CIF (millions of US dollars),S,"37,765"
100,Bulgaria,2020,Imports CIF (millions of US dollars),S,"34,880"
100,Bulgaria,1995,Exports FOB (millions of US dollars),S,"5,220"
100,Bulgaria,2005,Exports FOB (millions of US dollars),S,"11,739"
100,Bulgaria,2010,Exports FOB (millions of US dollars),S,"20,608"
100,Bulgaria,2015,Exports FOB (millions of US dollars),S,"25,779"
100,Bulgaria,2018,Exports FOB (millions of US dollars),S,"33,787"
100,Bulgaria,2019,Exports FOB (millions of US dollars),S,"33,454"
100,Bulgaria,2020,Exports FOB (millions of US dollars),S,"31,801"
100,Bulgaria,1995,Balance imports/exports (millions of US dollars),S,-249
100,Bulgaria,2005,Balance imports/exports (millions of US dollars),S,"-6,423"
100,Bulgaria,2010,Balance imports/exports (millions of US dollars),S,"-4,752"
100,Bulgaria,2015,Balance imports/exports (millions of US dollars),S,"-3,486"
100,Bulgaria,2018,Balance imports/exports (millions of US dollars),S,"-4,141"
100,Bulgaria,2019,Balance imports/exports (millions of US dollars),S,"-4,311"
100,Bulgaria,2020,Balance imports/exports (millions of US dollars),S,"-3,079"
854,Burkina Faso,1995,Imports CIF (millions of US dollars),G,484
854,Burkina Faso,2005,Imports CIF (millions of US dollars),G,"1,161"
854,Burkina Faso,2010,Imports CIF (millions of US dollars),G,"2,048"
854,Burkina Faso,2015,Imports CIF (millions of US dollars),G,"2,980"
854,Burkina Faso,2018,Imports CIF (millions of US dollars),G,"4,296"
854,Burkina Faso,2019,Imports CIF (millions of US dollars),G,"4,253"
854,Burkina Faso,2020,Imports CIF (millions of US dollars),G,"4,150"
854,Burkina Faso,1995,Exports FOB (millions of US dollars),G,171
854,Burkina Faso,2005,Exports FOB (millions of US dollars),G,332
854,Burkina Faso,2010,Exports FOB (millions of US dollars),G,"1,288"
854,Burkina Faso,2015,Exports FOB (millions of US dollars),G,"2,177"
854,Burkina Faso,2018,Exports FOB (millions of US dollars),G,"3,283"
854,Burkina Faso,2019,Exports FOB (millions of US dollars),G,"3,263"
854,Burkina Faso,2020,Exports FOB (millions of US dollars),G,"3,269"
854,Burkina Faso,1995,Balance imports/exports (millions of US dollars),G,-313
854,Burkina Faso,2005,Balance imports/exports (millions of US dollars),G,-828
854,Burkina Faso,2010,Balance imports/exports (millions of US dollars),G,-760
854,Burkina Faso,2015,Balance imports/exports (millions of US dollars),G,-802
854,Burkina Faso,2018,Balance imports/exports (millions of US dollars),G,"-1,013"
854,Burkina Faso,2019,Balance imports/exports (millions of US dollars),G,-990
854,Burkina Faso,2020,Balance imports/exports (millions of US dollars),G,-882
108,Burundi,1995,Imports CIF (millions of US dollars),S,270
108,Burundi,2005,Imports CIF (millions of US dollars),S,258
108,Burundi,2010,Imports CIF (millions of US dollars),S,404
108,Burundi,2015,Imports CIF (millions of US dollars),S,561
108,Burundi,2018,Imports CIF (millions of US dollars),S,794
108,Burundi,2019,Imports CIF (millions of US dollars),S,887
108,Burundi,2020,Imports CIF (millions of US dollars),S,878
108,Burundi,1995,Exports FOB (millions of US dollars),S,179
108,Burundi,2005,Exports FOB (millions of US dollars),S,114
108,Burundi,2010,Exports FOB (millions of US dollars),S,118
108,Burundi,2015,Exports FOB (millions of US dollars),S,114
108,Burundi,2018,Exports FOB (millions of US dollars),S,169
108,Burundi,2019,Exports FOB (millions of US dollars),S,181
108,Burundi,2020,Exports FOB (millions of US dollars),S,164
108,Burundi,1995,Balance imports/exports (millions of US dollars),S,-92
108,Burundi,2005,Balance imports/exports (millions of US dollars),S,-144
108,Burundi,2010,Balance imports/exports (millions of US dollars),S,-286
108,Burundi,2015,Balance imports/exports (millions of US dollars),S,-447
108,Burundi,2018,Balance imports/exports (millions of US dollars),S,-624
108,Burundi,2019,Balance imports/exports (millions of US dollars),S,-706
108,Burundi,2020,Balance imports/exports (millions of US dollars),S,-713
132,Cabo Verde,1995,Imports CIF (millions of US dollars),G,252
132,Cabo Verde,2005,Imports CIF (millions of US dollars),G,438
132,Cabo Verde,2010,Imports CIF (millions of US dollars),G,731
132,Cabo Verde,2015,Imports CIF (millions of US dollars),G,603
132,Cabo Verde,2018,Imports CIF (millions of US dollars),G,815
132,Cabo Verde,2019,Imports CIF (millions of US dollars),G,790
132,Cabo Verde,2020,Imports CIF (millions of US dollars),G,727
132,Cabo Verde,1995,Exports FOB (millions of US dollars),G,9
132,Cabo Verde,2005,Exports FOB (millions of US dollars),G,89
132,Cabo Verde,2010,Exports FOB (millions of US dollars),G,220
132,Cabo Verde,2015,Exports FOB (millions of US dollars),G,67
132,Cabo Verde,2018,Exports FOB (millions of US dollars),G,75
132,Cabo Verde,2019,Exports FOB (millions of US dollars),G,62
132,Cabo Verde,2020,Exports FOB (millions of US dollars),G,53
132,Cabo Verde,1995,Balance imports/exports (millions of US dollars),G,-243
132,Cabo Verde,2005,Balance imports/exports (millions of US dollars),G,-349
132,Cabo Verde,2010,Balance imports/exports (millions of US dollars),G,-511
132,Cabo Verde,2015,Balance imports/exports (millions of US dollars),G,-537
132,Cabo Verde,2018,Balance imports/exports (millions of US dollars),G,-739
132,Cabo Verde,2019,Balance imports/exports (millions of US dollars),G,-728
132,Cabo Verde,2020,Balance imports/exports (millions of US dollars),G,-674
116,Cambodia,1995,Imports CIF (millions of US dollars),S,217
116,Cambodia,2005,Imports CIF (millions of US dollars),S,"2,552"
116,Cambodia,2010,Imports CIF (millions of US dollars),S,"4,903"
116,Cambodia,2015,Imports CIF (millions of US dollars),S,"10,669"
116,Cambodia,2018,Imports CIF (millions of US dollars),S,"17,489"
116,Cambodia,2019,Imports CIF (millions of US dollars),S,"20,279"
116,Cambodia,2020,Imports CIF (millions of US dollars),S,"18,696"
116,Cambodia,1995,Exports FOB (millions of US dollars),S,76
116,Cambodia,2005,Exports FOB (millions of US dollars),S,"3,019"
116,Cambodia,2010,Exports FOB (millions of US dollars),S,"5,590"
116,Cambodia,2015,Exports FOB (millions of US dollars),S,"8,542"
116,Cambodia,2018,Exports FOB (millions of US dollars),S,"12,700"
116,Cambodia,2019,Exports FOB (millions of US dollars),S,"14,825"
116,Cambodia,2020,Exports FOB (millions of US dollars),S,"17,543"
116,Cambodia,1995,Balance imports/exports (millions of US dollars),S,-142
116,Cambodia,2005,Balance imports/exports (millions of US dollars),S,467
116,Cambodia,2010,Balance imports/exports (millions of US dollars),S,688
116,Cambodia,2015,Balance imports/exports (millions of US dollars),S,"-2,126"
116,Cambodia,2018,Balance imports/exports (millions of US dollars),S,"-4,789"
116,Cambodia,2019,Balance imports/exports (millions of US dollars),S,"-5,454"
116,Cambodia,2020,Balance imports/exports (millions of US dollars),S,"-1,153"
120,Cameroon,1995,Imports CIF (millions of US dollars),S,"1,079"
120,Cameroon,2005,Imports CIF (millions of US dollars),S,"2,800"
120,Cameroon,2010,Imports CIF (millions of US dollars),S,"5,133"
120,Cameroon,2015,Imports CIF (millions of US dollars),S,"6,037"
120,Cameroon,2018,Imports CIF (millions of US dollars),S,"6,012"
120,Cameroon,2019,Imports CIF (millions of US dollars),S,"6,728"
120,Cameroon,2020,Imports CIF (millions of US dollars),S,"7,452"
120,Cameroon,1995,Exports FOB (millions of US dollars),S,"1,539"
120,Cameroon,2005,Exports FOB (millions of US dollars),S,"2,849"
120,Cameroon,2010,Exports FOB (millions of US dollars),S,"3,878"
120,Cameroon,2015,Exports FOB (millions of US dollars),S,"4,053"
120,Cameroon,2018,Exports FOB (millions of US dollars),S,"3,806"
120,Cameroon,2019,Exports FOB (millions of US dollars),S,"4,088"
120,Cameroon,2020,Exports FOB (millions of US dollars),S,"4,437"
120,Cameroon,1995,Balance imports/exports (millions of US dollars),S,460
120,Cameroon,2005,Balance imports/exports (millions of US dollars),S,49
120,Cameroon,2010,Balance imports/exports (millions of US dollars),S,"-1,255"
120,Cameroon,2015,Balance imports/exports (millions of US dollars),S,"-1,984"
120,Cameroon,2018,Balance imports/exports (millions of US dollars),S,"-2,206"
120,Cameroon,2019,Balance imports/exports (millions of US dollars),S,"-2,640"
120,Cameroon,2020,Balance imports/exports (millions of US dollars),S,"-3,014"
124,Canada,1995,Imports CIF (millions of US dollars),G,"164,371"
124,Canada,2005,Imports CIF (millions of US dollars),G,"314,444"
124,Canada,2010,Imports CIF (millions of US dollars),G,"392,109"
124,Canada,2015,Imports CIF (millions of US dollars),G,"419,375"
124,Canada,2018,Imports CIF (millions of US dollars),G,"459,948"
124,Canada,2019,Imports CIF (millions of US dollars),G,"453,360"
